"data","tipo_refeicao","Terça-Feira 27/01/2026","Quarta-Feira 28/01/2026","Quinta-Feira 29/01/2026"
"2026-01-27_18:32:36.359503","Café da manhã","Pão francês com queijo 
Opção: pão francês ou integral com doce de maçã 
Melancia","Pão de milho com presunto 
Opção: pão de milho ou integral com pasta de grão-de-bico com beterraba 
Creme de abacate","Pão francês com pasta de amendoim 
Opção: pão francês ou integral com manteiga 
Maçã"
"2026-01-27_18:32:36.359503","Almoço","Copa lombo ao barbecue 
2° opção: ovo cozido 
Opção vegana: grão-de-bico ao molho barbecue 
Abóbora refogada 
Saladas de folhosa  e tomate 
Molho para salada: vinagrete 
Banana surpresa","Frango assado com alecrim 
Opção vegana: nuggets de soja 
Cuscuz de legumes 
Saladas de folhosa  e abobrinha cozida 
Molho para salada: vinagrete 
Maçã","Bife de panela 
Opção vegana: lentilha com couve-flor e cenoura ao sugo 
Bobó de aipim 
Saladas de folhosa  e grão-de-bico ao vinagrete 
Molho para salada: rosê 
Mamão"
"2026-01-27_18:32:36.359503","Jantar","Estrogonofe de frango 
Opção vegana: estrogonofe de soja 
Batata chips 
Saladas de folhosa  e beterraba cozida 
Molho para salada: vinagrete","Bife à pizzaiolo 
Opção vegana: lentilha refogada com abóbora 
Sopa da casa 
Saladas de folhosa  e natural 
Molho para salada: tártaro","Empadão de frango 
Opção vegana: empadão de ervilha seca, cenoura e vagem 
Sopa de legumes com arroz 
Saladas de folhosa  e tomate 
Molho para salada: vinagrete"
