"data","tipo_refeicao","Segunda-Feira 26/01/2026","Terça-Feira 27/01/2026","Quarta-Feira 28/01/2026"
"2026-01-26_20:23:18.555018","Café da manhã","Pão hot-dog com patê de tomate seco 
Opção: pão hot-dog ou integral com patê de tomate seco vegano 
Laranja","Pão francês com queijo 
Opção: pão francês ou integral com doce de maçã 
Melancia","Pão de milho com presunto 
Opção: pão de milho ou integral com pasta de grão-de-bico com beterraba 
Creme de abacate"
"2026-01-26_20:23:18.555018","Almoço","Carne moída mexicana 
Opção vegana: chilli vegano 
Macarrão ao alho e óleo 
Saladas de folhosa  e beterraba ralada 
Molho para salada: verde 
Melão","Copa lombo ao barbecue 
2° opção: ovo cozido 
Opção vegana: grão-de-bico ao molho barbecue 
Abóbora refogada 
Saladas de folhosa  e tomate 
Molho para salada: vinagrete 
Banana surpresa","Frango assado com alecrim 
Opção vegana: nuggets de soja 
Cuscuz de legumes 
Saladas de folhosa  e abobrinha cozida 
Molho para salada: vinagrete 
Maçã"
"2026-01-26_20:23:18.555018","Jantar","Pernil ao sugo 
2° opção: ovo à pizzaiolo 
Opção vegana: chilli vegano 
Sopa de fubá com carne 
Saladas de folhosa  e rabanete 
Molho para salada: vinagrete","Estrogonofe de frango 
Opção vegana: estrogonofe de soja 
Batata chips 
Saladas de folhosa  e beterraba cozida 
Molho para salada: vinagrete","Bife à pizzaiolo 
Opção vegana: lentilha refogada com abóbora 
Sopa da casa 
Saladas de folhosa  e natural 
Molho para salada: tártaro"
