"data","tipo_refeicao","Terça-Feira 07/10/2025","Quarta-Feira 08/10/2025","Quinta-Feira 09/10/2025"
"2025-10-08_01:05:07.109237","Café da manhã","Pão de milho com manteiga 
Opção vegana: pão integral com doce de banana 
Melancia","Pão francês com patê de queijo 
Opção vegana: pão integral com patê de ervilha seca 
Mamão","Pão hot-dog com ovo mexido 
Opção vegana: pão integral com patê de abacate 
Banana"
"2025-10-08_01:05:07.109237","Almoço","Frango assado 
Opção vegana: croquete de lentilha 
Repolho refogado 
Salada de folhosa  e cenoura cozida 
Molho para salada: molho verde 
Sagu com creme","Bife à romanesca 
Opção vegana: PTS refogada com espinafre 
Abobrinha refogada 
Saladas de folhosa  e beterraba ralada 
Molho para salada: vinagrete 
Abacaxi","Goulash de frango com legumes 
Opção vegana: goulash de ervilha seca 
Espaguete ao alho e óleo 
Saladas de folhosa  e tomate 
Molho para salada: vinagrete 
Pudim romeu e julieta"
"2025-10-08_01:05:07.109237","Jantar","Bife à milanesa 
Opção vegana: soja à caipira 
Sopa de abóbora e aipim 
Salada de folhosa  e rabanete 
Molho para salada: vinagrete","Panqueca de frango 
Opção vegana: panqueca de ervilha com cenoura 
Sopa de legumes com carne e arroz 
Saladas de folhosa  e pepino 
Molho para salada: vinagrete","Cubos ao molho de tomate 
Opção vegana: tomate recheado com feijão fradinho 
Sopa caipira 
Saladas de folhosa  e chuchu 
Molho para salada: molho rosê"
